,dias_cursado,semestre_año,nota_final_materia,fecha_mesa_epoch,nombre_examen,nota_parcial,id_tarea,nombre_de_la_tarea,fecha_creacion_tarea,vencimiento_tarea,apertura_tarea,cierre_tarea,puntos_posibles,nombre_entrega,id_entrega_tarea,puntaje,formato_entrega,fecha_entrega,fecha_correccion,id_usuario,id_curso,nombre_curso,legajo
0,31,1-2022,8.0,2022-04-18,PRIMER PARCIAL(20),4.0,196656.0,Actividad Práctica Integradora 2 [API2],2022-02-24,2022-04-18,2022-03-21,2022-04-18,100.0,Actividad Práctica Integradora 3 [API3],ee23ec3f-e6d4-4619-a7fc-893be97e185f,85.7,external_tool,2022-04-18,2022-04-18,598e46d0-4067-4017-85bd-d50240ff5dd7,bdae63a6-3624-41ee-a33f-24aa327a5a58,Re-engineered holistic structure,461884AEA
1,31,1-2022,8.0,2022-04-18,PRIMER PARCIAL(20),4.0,196656.0,Actividad Práctica Integradora 2 [API2],2022-02-24,2022-04-18,2022-03-21,2022-04-18,100.0,Actividad Práctica Integradora 4 [API4],f9ac269c-a6d3-44e0-bb26-94f9d8055079,100.0,external_tool,2022-04-18,2022-04-18,598e46d0-4067-4017-85bd-d50240ff5dd7,bdae63a6-3624-41ee-a33f-24aa327a5a58,Re-engineered holistic structure,461884AEA
2,31,1-2022,8.0,2022-04-18,PRIMER PARCIAL(20),4.0,196656.0,Actividad Práctica Integradora 2 [API2],2022-02-24,2022-04-18,2022-03-21,2022-04-18,100.0,Actividad Práctica Integradora 2 [API2],d552568e-12a3-4179-997d-6694470cf4c2,100.0,external_tool,2022-04-17,2022-04-18,598e46d0-4067-4017-85bd-d50240ff5dd7,bdae63a6-3624-41ee-a33f-24aa327a5a58,Re-engineered holistic structure,461884AEA
3,21,1-2022,7.0,2022-04-20,PRIMER PARCIAL(20),7.0,195070.0,Trabajo Práctico 1 [TP1],2022-02-24,2022-04-19,2022-03-21,2022-04-19,100.0,Trabajo Práctico 1 [TP1],920cb6a7-9862-491a-885c-e93066fee2a5,70.0,online_upload,2022-04-18,2022-04-23,01103370-3046-4bc0-a8f8-85858ec0ec88,ef072dc2-cf38-4330-a10b-1786cd20da44,Public-key empowering attitude,532479OLL
4,20,1-2022,8.0,2022-04-13,PRIMER PARCIAL(20),4.0,205912.0,Trabajo Práctico 1 [TP1],2022-03-16,2022-04-12,2022-03-21,2022-04-12,100.0,Actividad Práctica Integradora 2 [API2],11b0631d-33fb-4cc5-b297-8ac478d2eeb3,100.0,external_tool,2022-04-12,2022-04-12,caab837b-11cd-4a66-91eb-5db8b19aad50,8b2677ef-022b-4c7c-9d4e-afca3d7b51b9,Customer-focused multi-state open architecture,978968DKJ
5,19,1-2022,10.0,2022-04-11,PRIMER PARCIAL(20),10.0,205863.0,Actividad Práctica Integradora 1 [API1],2022-03-16,2022-04-11,2022-03-21,2022-04-11,100.0,Trabajo Práctico 1 [TP1],c1ec4a84-b9da-402c-bff3-f16e482b4d90,100.0,online_upload,2022-04-11,2022-04-12,fc1d7cca-aba8-4222-987f-afca8b04e538,bbb2980c-79aa-4df3-9f8d-9ea8b1198112,Phased 4thgeneration workforce,944115CWD
6,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194554.0,Trabajo Práctico 1 [TP1],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 1 [TP1],c1017cb6-832e-4f8a-8bfa-4cc1dfd7ffa0,76.6666666666667,basic_lti_launch,2022-07-04,2022-07-04,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
7,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194554.0,Trabajo Práctico 1 [TP1],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 2 [TP2],3b8ad4aa-cb3a-4591-a29f-f3ca4aae2e85,20.0,basic_lti_launch,2022-07-05,2022-07-05,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
8,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194554.0,Trabajo Práctico 1 [TP1],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 4 [TP4],021dd3d3-c553-4aff-ab0d-25628b3005a6,100.0,basic_lti_launch,2022-07-05,2022-07-05,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
9,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194554.0,Trabajo Práctico 1 [TP1],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 3 [TP3],f1d28914-9ff5-41ff-be0a-66e0fc851272,83.3333333333333,basic_lti_launch,2022-07-04,2022-07-04,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
10,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194558.0,Trabajo Práctico 2 [TP2],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 1 [TP1],c1017cb6-832e-4f8a-8bfa-4cc1dfd7ffa0,76.6666666666667,basic_lti_launch,2022-07-04,2022-07-04,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
11,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194558.0,Trabajo Práctico 2 [TP2],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 2 [TP2],3b8ad4aa-cb3a-4591-a29f-f3ca4aae2e85,20.0,basic_lti_launch,2022-07-05,2022-07-05,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
12,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194558.0,Trabajo Práctico 2 [TP2],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 4 [TP4],021dd3d3-c553-4aff-ab0d-25628b3005a6,100.0,basic_lti_launch,2022-07-05,2022-07-05,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
13,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194558.0,Trabajo Práctico 2 [TP2],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 3 [TP3],f1d28914-9ff5-41ff-be0a-66e0fc851272,83.3333333333333,basic_lti_launch,2022-07-04,2022-07-04,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
14,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194565.0,Trabajo Práctico 4 [TP4],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 1 [TP1],c1017cb6-832e-4f8a-8bfa-4cc1dfd7ffa0,76.6666666666667,basic_lti_launch,2022-07-04,2022-07-04,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
15,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194565.0,Trabajo Práctico 4 [TP4],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 2 [TP2],3b8ad4aa-cb3a-4591-a29f-f3ca4aae2e85,20.0,basic_lti_launch,2022-07-05,2022-07-05,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
16,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194565.0,Trabajo Práctico 4 [TP4],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 4 [TP4],021dd3d3-c553-4aff-ab0d-25628b3005a6,100.0,basic_lti_launch,2022-07-05,2022-07-05,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
17,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194565.0,Trabajo Práctico 4 [TP4],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 3 [TP3],f1d28914-9ff5-41ff-be0a-66e0fc851272,83.3333333333333,basic_lti_launch,2022-07-04,2022-07-04,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
18,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194561.0,Trabajo Práctico 3 [TP3],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 1 [TP1],c1017cb6-832e-4f8a-8bfa-4cc1dfd7ffa0,76.6666666666667,basic_lti_launch,2022-07-04,2022-07-04,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
19,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194561.0,Trabajo Práctico 3 [TP3],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 2 [TP2],3b8ad4aa-cb3a-4591-a29f-f3ca4aae2e85,20.0,basic_lti_launch,2022-07-05,2022-07-05,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
20,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194561.0,Trabajo Práctico 3 [TP3],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 4 [TP4],021dd3d3-c553-4aff-ab0d-25628b3005a6,100.0,basic_lti_launch,2022-07-05,2022-07-05,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
21,57,1-2022,4.0,2022-07-05,RECUPERATORIO PRIMER PARCIAL(20),6.0,194561.0,Trabajo Práctico 3 [TP3],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 3 [TP3],f1d28914-9ff5-41ff-be0a-66e0fc851272,83.3333333333333,basic_lti_launch,2022-07-04,2022-07-04,120199e7-7e5e-4415-9ba6-d7635bcb9ef3,cb84e191-378f-43eb-a647-eb72eb5c7574,Horizontal multi-tasking productivity,724054QKZ
22,20,1-2022,8.0,2022-04-13,PRIMER PARCIAL(20),8.0,205464.0,Trabajo Práctico 1 [TP1],2022-03-16,2022-04-12,2022-03-21,2022-04-12,100.0,Trabajo Práctico 1 [TP1],99e38659-1e7b-47d1-8687-7aa2a60e6304,85.0,online_upload,2022-04-12,2022-04-13,2bc2fb30-95f8-42ff-b29e-8babf90640ce,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,286422CWL
23,40,1-2022,5.0,2022-05-02,SEGUNDO PARCIAL(20),3.0,196496.0,Actividad Práctica Integradora 3 [API3],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Actividad Práctica Integradora 4 [API4],5f6cda78-29ac-47be-bc6b-900c39d1c7a3,100.0,external_tool,2022-05-02,2022-05-02,81e72199-6a9f-4fdb-8ac7-f313a6373e76,b8d13382-407a-4b78-982e-f08ec5d1a739,User-friendly intangible flexibility,223727PLW
24,40,1-2022,5.0,2022-05-02,SEGUNDO PARCIAL(20),3.0,196496.0,Actividad Práctica Integradora 3 [API3],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Actividad Práctica Integradora 3 [API3],aa530948-8ce1-45ca-a673-e7e8a783c1a4,100.0,external_tool,2022-05-02,2022-05-02,81e72199-6a9f-4fdb-8ac7-f313a6373e76,b8d13382-407a-4b78-982e-f08ec5d1a739,User-friendly intangible flexibility,223727PLW
25,27,1-2022,6.0,2022-04-11,PRIMER PARCIAL(20),6.0,201513.0,Actividad Práctica Integradora 1 [API1],2022-02-25,2022-04-11,2022-03-21,2022-04-11,100.0,Actividad Práctica Integradora 1 [API1],609aca6a-4d74-4850-9d43-3af555e6b192,100.0,external_tool,2022-04-11,2022-04-11,824f65c1-455d-4101-bc68-da7eecb21f1b,a833b419-2d05-47c8-aa52-dda833dc76c6,Multi-lateral multi-tasking toolset,196383SWJ
26,18,1-2022,9.0,2022-04-12,PRIMER PARCIAL(20),8.0,206612.0,Actividad Práctica Integradora 1 [API1],2022-03-20,2022-04-11,2022-03-21,2022-04-11,100.0,Actividad Práctica Integradora 2 [API2],610a79fc-e658-4eec-b57e-30138c679ada,91.7,external_tool,2022-04-11,2022-04-12,41ddf565-d451-4433-89e3-34c8731fd9a5,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,004847XRK
27,18,1-2022,6.0,2022-04-11,PRIMER PARCIAL(20),6.0,206612.0,Actividad Práctica Integradora 1 [API1],2022-03-20,2022-04-11,2022-03-21,2022-04-11,100.0,Actividad Práctica Integradora 2 [API2],06325c54-5b8b-4525-aecb-3275e0b57944,75.0,external_tool,2022-04-11,2022-04-11,2ba4c602-3da0-41b6-955a-9ec3b09a95b7,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,928354TFY
28,18,1-2022,7.0,2022-04-11,PRIMER PARCIAL(20),8.0,206612.0,Actividad Práctica Integradora 1 [API1],2022-03-20,2022-04-11,2022-03-21,2022-04-11,100.0,Trabajo Práctico 2 [TP2],d0e3d2d3-e1a1-4135-9922-46e0fd02398c,73.33333333333333,online_quiz,2022-04-10,2022-04-10,d5e0a0f6-e9bb-4fb0-b3a8-eb5ee0fdb2a1,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,042241DWP
29,18,1-2022,7.0,2022-04-11,PRIMER PARCIAL(20),8.0,206612.0,Actividad Práctica Integradora 1 [API1],2022-03-20,2022-04-11,2022-03-21,2022-04-11,100.0,Actividad Práctica Integradora 2 [API2],4c552121-0d5e-4169-b161-e90846b17165,58.3,external_tool,2022-04-10,2022-04-10,d5e0a0f6-e9bb-4fb0-b3a8-eb5ee0fdb2a1,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,042241DWP
30,48,1-2022,3.0,2022-05-16,INTEGRADOR(30),4.0,207148.0,Actividad Práctica Integradora 4 [API4],2022-03-22,2022-05-16,2022-03-21,2022-05-16,100.0,Trabajo Práctico 3 [TP3],2e18efab-d0e2-485f-a28e-dfcac2089d24,73.33333333333333,online_quiz,2022-05-15,2022-05-15,f81ef422-2606-4554-97ee-2b80fe604e62,74991917-6eec-427c-8ced-54fd28363178,Optional zero-defect conglomeration,246124VYB
31,48,1-2022,3.0,2022-05-16,INTEGRADOR(30),4.0,207148.0,Actividad Práctica Integradora 4 [API4],2022-03-22,2022-05-16,2022-03-21,2022-05-16,100.0,Trabajo Práctico 1 [TP1],e30bd768-8770-402a-9a29-5c5090076b2e,95.0,online_quiz,2022-05-15,2022-05-15,f81ef422-2606-4554-97ee-2b80fe604e62,74991917-6eec-427c-8ced-54fd28363178,Optional zero-defect conglomeration,246124VYB
32,48,1-2022,3.0,2022-05-16,INTEGRADOR(30),4.0,207148.0,Actividad Práctica Integradora 4 [API4],2022-03-22,2022-05-16,2022-03-21,2022-05-16,100.0,Trabajo Práctico 2 [TP2],6605a266-7085-462c-81df-a01a476c2192,61.66666666666667,online_quiz,2022-05-15,2022-05-15,f81ef422-2606-4554-97ee-2b80fe604e62,74991917-6eec-427c-8ced-54fd28363178,Optional zero-defect conglomeration,246124VYB
33,48,1-2022,3.0,2022-05-16,INTEGRADOR(30),4.0,202047.0,Actividad Práctica Integradora 4 [API4],2022-02-25,2022-05-16,2022-03-21,2022-05-16,100.0,Trabajo Práctico 3 [TP3],2e18efab-d0e2-485f-a28e-dfcac2089d24,73.33333333333333,online_quiz,2022-05-15,2022-05-15,f81ef422-2606-4554-97ee-2b80fe604e62,74991917-6eec-427c-8ced-54fd28363178,Optional zero-defect conglomeration,246124VYB
34,48,1-2022,3.0,2022-05-16,INTEGRADOR(30),4.0,202047.0,Actividad Práctica Integradora 4 [API4],2022-02-25,2022-05-16,2022-03-21,2022-05-16,100.0,Trabajo Práctico 1 [TP1],e30bd768-8770-402a-9a29-5c5090076b2e,95.0,online_quiz,2022-05-15,2022-05-15,f81ef422-2606-4554-97ee-2b80fe604e62,74991917-6eec-427c-8ced-54fd28363178,Optional zero-defect conglomeration,246124VYB
35,48,1-2022,3.0,2022-05-16,INTEGRADOR(30),4.0,202047.0,Actividad Práctica Integradora 4 [API4],2022-02-25,2022-05-16,2022-03-21,2022-05-16,100.0,Trabajo Práctico 2 [TP2],6605a266-7085-462c-81df-a01a476c2192,61.66666666666667,online_quiz,2022-05-15,2022-05-15,f81ef422-2606-4554-97ee-2b80fe604e62,74991917-6eec-427c-8ced-54fd28363178,Optional zero-defect conglomeration,246124VYB
36,57,1-2022,5.0,2022-07-19,INTEGRADOR(30),5.0,208557.0,Trabajo Práctico 3 [TP3],2022-04-19,2022-07-19,2022-05-23,2022-07-19,100.0,Trabajo Práctico 3 [TP3],6fc4dff1-b0ad-47ea-9f81-dcd11096f93f,75.0,online_quiz,2022-07-19,2022-07-19,82ec1434-2d76-4fc9-8de4-38c216c1c68c,d6c3b308-12c6-42e4-b544-4b0db85904e1,Multi-tiered tertiary array,745854AYB
37,57,1-2022,5.0,2022-07-19,INTEGRADOR(30),5.0,208557.0,Trabajo Práctico 3 [TP3],2022-04-19,2022-07-19,2022-05-23,2022-07-19,100.0,Trabajo Práctico 4 [TP4],c0685bfe-9aca-40bf-af94-726ab4ddecdb,75.0,online_quiz,2022-07-19,2022-07-19,82ec1434-2d76-4fc9-8de4-38c216c1c68c,d6c3b308-12c6-42e4-b544-4b0db85904e1,Multi-tiered tertiary array,745854AYB
38,57,1-2022,5.0,2022-07-19,INTEGRADOR(30),5.0,208557.0,Trabajo Práctico 3 [TP3],2022-04-19,2022-07-19,2022-05-23,2022-07-19,100.0,Trabajo Práctico 2 [TP2],055c115e-ba06-4a88-bf6e-f3d2f9f8af1a,70.0,online_quiz,2022-07-18,2022-07-18,82ec1434-2d76-4fc9-8de4-38c216c1c68c,d6c3b308-12c6-42e4-b544-4b0db85904e1,Multi-tiered tertiary array,745854AYB
39,57,1-2022,5.0,2022-07-19,INTEGRADOR(30),5.0,208644.0,Trabajo Práctico 4 [TP4],2022-04-19,2022-07-19,2022-05-23,2022-07-19,100.0,Trabajo Práctico 3 [TP3],6fc4dff1-b0ad-47ea-9f81-dcd11096f93f,75.0,online_quiz,2022-07-19,2022-07-19,82ec1434-2d76-4fc9-8de4-38c216c1c68c,d6c3b308-12c6-42e4-b544-4b0db85904e1,Multi-tiered tertiary array,745854AYB
40,57,1-2022,5.0,2022-07-19,INTEGRADOR(30),5.0,208644.0,Trabajo Práctico 4 [TP4],2022-04-19,2022-07-19,2022-05-23,2022-07-19,100.0,Trabajo Práctico 4 [TP4],c0685bfe-9aca-40bf-af94-726ab4ddecdb,75.0,online_quiz,2022-07-19,2022-07-19,82ec1434-2d76-4fc9-8de4-38c216c1c68c,d6c3b308-12c6-42e4-b544-4b0db85904e1,Multi-tiered tertiary array,745854AYB
41,57,1-2022,5.0,2022-07-19,INTEGRADOR(30),5.0,208644.0,Trabajo Práctico 4 [TP4],2022-04-19,2022-07-19,2022-05-23,2022-07-19,100.0,Trabajo Práctico 2 [TP2],055c115e-ba06-4a88-bf6e-f3d2f9f8af1a,70.0,online_quiz,2022-07-18,2022-07-18,82ec1434-2d76-4fc9-8de4-38c216c1c68c,d6c3b308-12c6-42e4-b544-4b0db85904e1,Multi-tiered tertiary array,745854AYB
42,57,1-2022,5.0,2022-07-19,INTEGRADOR(30),5.0,208630.0,Trabajo Práctico 1 [TP1],2022-04-19,2022-07-19,2022-05-23,2022-07-19,100.0,Trabajo Práctico 3 [TP3],6fc4dff1-b0ad-47ea-9f81-dcd11096f93f,75.0,online_quiz,2022-07-19,2022-07-19,82ec1434-2d76-4fc9-8de4-38c216c1c68c,d6c3b308-12c6-42e4-b544-4b0db85904e1,Multi-tiered tertiary array,745854AYB
43,57,1-2022,5.0,2022-07-19,INTEGRADOR(30),5.0,208630.0,Trabajo Práctico 1 [TP1],2022-04-19,2022-07-19,2022-05-23,2022-07-19,100.0,Trabajo Práctico 4 [TP4],c0685bfe-9aca-40bf-af94-726ab4ddecdb,75.0,online_quiz,2022-07-19,2022-07-19,82ec1434-2d76-4fc9-8de4-38c216c1c68c,d6c3b308-12c6-42e4-b544-4b0db85904e1,Multi-tiered tertiary array,745854AYB
44,57,1-2022,5.0,2022-07-19,INTEGRADOR(30),5.0,208630.0,Trabajo Práctico 1 [TP1],2022-04-19,2022-07-19,2022-05-23,2022-07-19,100.0,Trabajo Práctico 2 [TP2],055c115e-ba06-4a88-bf6e-f3d2f9f8af1a,70.0,online_quiz,2022-07-18,2022-07-18,82ec1434-2d76-4fc9-8de4-38c216c1c68c,d6c3b308-12c6-42e4-b544-4b0db85904e1,Multi-tiered tertiary array,745854AYB
45,57,1-2022,5.0,2022-07-19,INTEGRADOR(30),5.0,208614.0,Trabajo Práctico 2 [TP2],2022-04-19,2022-07-19,2022-05-23,2022-07-19,100.0,Trabajo Práctico 3 [TP3],6fc4dff1-b0ad-47ea-9f81-dcd11096f93f,75.0,online_quiz,2022-07-19,2022-07-19,82ec1434-2d76-4fc9-8de4-38c216c1c68c,d6c3b308-12c6-42e4-b544-4b0db85904e1,Multi-tiered tertiary array,745854AYB
46,57,1-2022,5.0,2022-07-19,INTEGRADOR(30),5.0,208614.0,Trabajo Práctico 2 [TP2],2022-04-19,2022-07-19,2022-05-23,2022-07-19,100.0,Trabajo Práctico 4 [TP4],c0685bfe-9aca-40bf-af94-726ab4ddecdb,75.0,online_quiz,2022-07-19,2022-07-19,82ec1434-2d76-4fc9-8de4-38c216c1c68c,d6c3b308-12c6-42e4-b544-4b0db85904e1,Multi-tiered tertiary array,745854AYB
47,57,1-2022,5.0,2022-07-19,INTEGRADOR(30),5.0,208614.0,Trabajo Práctico 2 [TP2],2022-04-19,2022-07-19,2022-05-23,2022-07-19,100.0,Trabajo Práctico 2 [TP2],055c115e-ba06-4a88-bf6e-f3d2f9f8af1a,70.0,online_quiz,2022-07-18,2022-07-18,82ec1434-2d76-4fc9-8de4-38c216c1c68c,d6c3b308-12c6-42e4-b544-4b0db85904e1,Multi-tiered tertiary array,745854AYB
48,27,1-2022,9.0,2022-04-11,PRIMER PARCIAL(20),8.0,201172.0,Actividad Práctica Integradora 1 [API1],2022-02-25,2022-04-11,2022-03-21,2022-04-11,100.0,Trabajo Práctico 1 [TP1],3753e577-443d-4379-895d-e1a7590f358f,75.0,online_quiz,2022-04-11,2022-04-11,0cf3d603-81dc-4dd9-8ed2-df4b8d6f88d7,5091eb82-03b8-4007-b2c1-450f968954ad,User-friendly high-level frame,588155UIR
49,27,1-2022,9.0,2022-04-11,PRIMER PARCIAL(20),8.0,201172.0,Actividad Práctica Integradora 1 [API1],2022-02-25,2022-04-11,2022-03-21,2022-04-11,100.0,Trabajo Práctico 2 [TP2],0f2a75b4-ef8e-4318-9082-456d176844f0,86.66666666666667,online_quiz,2022-04-11,2022-04-11,0cf3d603-81dc-4dd9-8ed2-df4b8d6f88d7,5091eb82-03b8-4007-b2c1-450f968954ad,User-friendly high-level frame,588155UIR
50,30,1-2022,8.0,2022-04-26,SEGUNDO PARCIAL(20),10.0,205916.0,Trabajo Práctico 3 [TP3],2022-03-16,2022-04-26,2022-03-21,2022-04-26,100.0,Trabajo Práctico 3 [TP3],4ec55381-93e4-4134-94d2-443f80ead37b,100.0,online_upload,2022-04-25,2022-04-28,99d393e7-471f-4481-b4cb-fb00bacd00de,bbb2980c-79aa-4df3-9f8d-9ea8b1198112,Phased 4thgeneration workforce,600584GCK
51,30,1-2022,8.0,2022-04-26,SEGUNDO PARCIAL(20),10.0,205916.0,Trabajo Práctico 3 [TP3],2022-03-16,2022-04-26,2022-03-21,2022-04-26,100.0,Trabajo Práctico 2 [TP2],61c6fbb6-0949-4247-81e2-839b90947beb,72.0,online_upload,2022-04-24,2022-04-26,99d393e7-471f-4481-b4cb-fb00bacd00de,bbb2980c-79aa-4df3-9f8d-9ea8b1198112,Phased 4thgeneration workforce,600584GCK
52,30,1-2022,8.0,2022-04-26,SEGUNDO PARCIAL(20),10.0,205909.0,Trabajo Práctico 2 [TP2],2022-03-16,2022-04-26,2022-03-21,2022-04-26,100.0,Trabajo Práctico 3 [TP3],4ec55381-93e4-4134-94d2-443f80ead37b,100.0,online_upload,2022-04-25,2022-04-28,99d393e7-471f-4481-b4cb-fb00bacd00de,bbb2980c-79aa-4df3-9f8d-9ea8b1198112,Phased 4thgeneration workforce,600584GCK
53,30,1-2022,8.0,2022-04-26,SEGUNDO PARCIAL(20),10.0,205909.0,Trabajo Práctico 2 [TP2],2022-03-16,2022-04-26,2022-03-21,2022-04-26,100.0,Trabajo Práctico 2 [TP2],61c6fbb6-0949-4247-81e2-839b90947beb,72.0,online_upload,2022-04-24,2022-04-26,99d393e7-471f-4481-b4cb-fb00bacd00de,bbb2980c-79aa-4df3-9f8d-9ea8b1198112,Phased 4thgeneration workforce,600584GCK
54,20,1-2022,7.0,2022-04-12,PRIMER PARCIAL(20),7.0,205464.0,Trabajo Práctico 1 [TP1],2022-03-16,2022-04-12,2022-03-21,2022-04-12,100.0,Trabajo Práctico 1 [TP1],344929cc-239b-452f-ad1e-7cd3896c40b7,100.0,online_upload,2022-04-11,2022-04-12,bf410e47-622a-41fc-bebc-9d583878f371,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,302896BFJ
55,19,1-2022,9.0,2022-04-11,PRIMER PARCIAL(20),8.0,205297.0,Actividad Práctica Integradora 1 [API1],2022-03-16,2022-04-11,2022-03-21,2022-04-11,100.0,Trabajo Práctico 1 [TP1],0b5b7b26-0062-4484-995d-be95dbbfcca6,56.0,online_upload,2022-04-10,2022-04-20,0d92705f-1988-4a89-aaa8-be965d5e5dbd,1ed12853-195b-480e-bf30-4763963317d4,Right-sized context-sensitive complexity,206263IGB
56,20,1-2022,6.0,2022-04-13,PRIMER PARCIAL(20),6.0,205861.0,Trabajo Práctico 1 [TP1],2022-03-16,2022-04-12,2022-03-21,2022-04-12,100.0,Trabajo Práctico 1 [TP1],213c4743-3a58-4fba-a1ce-68909702eaec,67.0,online_upload,2022-04-11,2022-04-28,047ae353-fe0e-4f0d-bae4-1edc406895ae,315d9355-3583-4e8a-8a25-6677140a11d7,Customer-focused multi-state open architecture,076791FDG
